,OR,log_OR,p-value,2.5%,97.5%
Slope_Theta_channel23,0.6961441257270308,-0.36219856289123037,0.6113732299289798,0.1721622863058793,2.8148827143433595
Slope_Gamma_channel88,0.6884726412026897,-0.3732796984182212,0.796433916447786,0.040381620096682766,11.737879177451447
Slope_Theta_channel101,0.6769760829713907,-0.39011933465345017,0.6037566242137855,0.1551506745432401,2.9538809177884766
Slope_Gamma_channel31,0.6761064309579812,-0.39140477308636834,0.7632011824778535,0.05298885390271516,8.626718117398578
Slope_Gamma_channel97,0.645873078569594,-0.4371522673053308,0.7214680772079097,0.058393935882500816,7.143756065019326
Slope_Delta_channel33,0.6361206791079587,-0.4523669866166125,0.8691454619649985,0.002925795631447096,138.3040954875686
Slope_Theta_channel93,0.6349258388549734,-0.45424707611460186,0.5403846281955601,0.1483103007449472,2.718157935226398
Slope_Gamma_channel47,0.6329045617955841,-0.45743563946009064,0.7446340377766159,0.04035856972562409,9.925232411973592
Slope_Gamma_channel74,0.6295862054546219,-0.4626924921338669,0.7374827732733371,0.04207862275648102,9.419956361040798
Slope_Theta_channel22,0.6275547892046812,-0.46592429831420196,0.5096788900157139,0.15708903432060323,2.507017852372648
Slope_Delta_channel5,0.6202031091803347,-0.477708259138521,0.8339485858335017,0.007126813190940455,53.97249602752607
Slope_Gamma_channel24,0.6145595135442583,-0.48684950593611465,0.6961195495408934,0.053396915162694056,7.073131369799153
Slope_Gamma_channel107,0.6129202719161753,-0.48952041363169463,0.7266096523203878,0.03941476283430467,9.53123227723275
Slope_Gamma_channel58,0.6121823991937584,-0.49072500297598476,0.6937348469669331,0.05322954988062852,7.040587243797318
Slope_Gamma_channel46,0.6022546485472766,-0.5070749188830277,0.6959765109268581,0.04733692056815109,7.662320601835687
Slope_Theta_channel35,0.5998920884778337,-0.5110054924783416,0.4953005469546037,0.13810139425741547,2.605842755993562
Slope_Delta_channel71,0.5905130132961977,-0.5267636058293808,0.7803730683507788,0.014560034806818804,23.94950448256129
Slope_Gamma_channel82,0.5891450093163235,-0.5290829298485272,0.7156438997332273,0.034194302455150614,10.150575302934689
Slope_Gamma_channel48,0.5890186716919061,-0.5292973951676303,0.6903381778942597,0.0435760459795687,7.961782392197014
Slope_Theta_channel31,0.5748406694077912,-0.553662373265268,0.4196806926636709,0.14981030889774574,2.2057346896650705
