,odds_ratios,log_odds
Delta_channel79,1.0572219756105539,0.05564469014807067
Alpha_channel19,1.0560675521234022,0.05455215305191634
Alpha_channel15,1.0557622238949194,0.05426299316405265
Delta_channel11,1.0551895531948936,0.053720422063860004
Beta_channel62,1.0545090646152526,0.053075317026111485
Alpha_channel75,1.0539748726836136,0.052568609876373296
Alpha_channel47,1.0534976730911472,0.05211574551846878
Delta_channel0,1.0534685835113158,0.0520881327555761
Theta_channel42,1.0525625506211054,0.051227715327341175
Alpha_channel10,1.0522141159788791,0.05089662590494457
Theta_channel10,1.0521926852277521,0.05087625840649742
Theta_channel28,1.052004832892037,0.05069770830880321
Beta_channel10,1.0518112596429254,0.05051368723362961
Beta_channel56,1.0514422418241076,0.050162785335834625
Alpha_channel55,1.05076264632817,0.049516230355925735
Beta_channel89,1.0503625453748402,0.049135385882930156
Delta_channel49,1.0502456562249622,0.049024095114942476
Beta_channel18,1.0499229582120866,0.04871678834614606
Delta_channel73,1.0498949959697494,0.04869015533038085
Theta_channel43,1.049782970646644,0.04858344818291063
Delta_channel45,1.0495604268256888,0.04837143539638264
Beta_channel58,1.0495353338062072,0.04834752698786373
Delta_channel17,1.0486721911310721,0.04752478403840274
Alpha_channel52,1.0483713767196483,0.04723789022456051
Alpha_channel9,1.0483203242171601,0.04718919207549496
Beta_channel90,1.0481921754299124,0.04706694258980974
Beta_channel69,1.0480392029059766,0.046920992552244
Beta_channel51,1.0478159114575027,0.04670791346315193
Beta_channel36,1.0477205635727254,0.04661691253238385
Theta_channel12,1.0477010236633169,0.04659826243397108
Alpha_channel18,1.0475998953050711,0.04650173371352921
Alpha_channel83,1.047218271463238,0.046137383382690265
Theta_channel45,1.0472181003991459,0.04613722003173391
Beta_channel102,1.047095214340553,0.04601986790694047
Alpha_channel51,1.0467656807497447,0.04570510622023861
Delta_channel101,1.0465971142312567,0.04554405767265132
Alpha_channel62,1.0464263490184509,0.04538088204066913
Theta_channel89,1.0462091631769013,0.045173310448708814
Theta_channel99,1.0458915057681728,0.044869637288153165
Theta_channel90,1.0457532920806336,0.044737479392240445
Delta_channel46,1.0452761928108516,0.04428114983638436
Theta_channel27,1.045097233712105,0.044109927702661166
Delta_channel43,1.0447925610329583,0.043818359523256495
Theta_channel36,1.0445108456258736,0.04354868551813676
Beta_channel22,1.0444955323216063,0.043534024668433965
Theta_channel35,1.0443559717525426,0.043400400455320544
Delta_channel42,1.0443223429395125,0.04336819940952396
Alpha_channel58,1.0437452213871588,0.04281541886074344
Delta_channel41,1.0434313030640794,0.04251461217595292
Beta_channel43,1.0432387597549795,0.04233006617313519
Theta_channel91,1.0431144656567606,0.04221091655182265
Theta_channel46,1.0429352395586702,0.0420390835431621
Gamma_channel52,1.0428956584683433,0.04200113119489741
Beta_channel27,1.0428951120471055,0.04200060724854045
Gamma_channel50,1.0424256290877691,0.041550333141533724
Beta_channel109,1.042262528914813,0.04139385873296301
Theta_channel41,1.0422388812787478,0.04137116972354265
Gamma_channel49,1.042162778055468,0.04129814807440639
Gamma_channel93,1.041837178566299,0.04098567254792286
Beta_channel9,1.041786784769713,0.04093730125110315
Delta_channel9,1.041702651808871,0.040856539660081084
