,odds_ratios,log_odds
Delta_channel77,0.9915662827689854,-0.00846948225420835
Theta_channel25,0.9915184635876395,-0.008517709322106489
Gamma_channel100,0.991374996126711,-0.008662414485640197
Alpha_channel78,0.9912404300982789,-0.008798160457207558
Alpha_channel5,0.9911855778923824,-0.008853498921987023
Theta_channel83,0.9907680301962245,-0.009274848544532413
Theta_channel15,0.9905990160196176,-0.009445452146060527
Gamma_channel18,0.9905471101261473,-0.009497852009752802
Alpha_channel25,0.990407361978261,-0.009638943741123828
Gamma_channel44,0.9902354369816642,-0.009812548994043612
Alpha_channel18,0.9901770609949051,-0.009871502355361658
Theta_channel47,0.9901477877546836,-0.009901066434449044
Alpha_channel57,0.990047874252309,-0.010001979192088485
Gamma_channel46,0.9895903069594782,-0.010464252859389681
Theta_channel113,0.9891712245683486,-0.01088783335731065
Gamma_channel88,0.9890884063075442,-0.010971561761368574
Theta_channel92,0.988980784503353,-0.011080376766220163
Gamma_channel104,0.9889687165645633,-0.011092579240331179
Theta_channel72,0.988484365781426,-0.011582452600308707
Theta_channel17,0.9884650559059103,-0.011601987622605633
Beta_channel48,0.988248896717998,-0.011820693205663776
Gamma_channel102,0.9881764348367287,-0.011894019407412868
Gamma_channel83,0.9881001194323595,-0.011971250910506173
Gamma_channel20,0.9878606876522252,-0.012213595576906116
Gamma_channel60,0.987508723430726,-0.012569948391978612
Delta_channel87,0.9873022585202953,-0.012779046794884012
Alpha_channel113,0.9871301853868352,-0.012953348158728296
Beta_channel24,0.9869905588905838,-0.0130948050548062
Beta_channel72,0.9867867083045924,-0.013301363910361306
Theta_channel85,0.9866853014484396,-0.013404133907342138
Alpha_channel65,0.9864883138749885,-0.013603799636273204
Gamma_channel103,0.9863639581407418,-0.013729866586318288
Gamma_channel106,0.9855134676501206,-0.014592486678455691
Beta_channel89,0.9854044202023027,-0.014703143188908334
Theta_channel18,0.9852786579340087,-0.014830776363273056
Gamma_channel59,0.9851891238015522,-0.014921652380986262
Gamma_channel61,0.9851750548022555,-0.014935932989058296
Beta_channel111,0.9844576969516903,-0.015664350895031078
Delta_channel62,0.9834163852885822,-0.016722662267386446
Beta_channel65,0.9829118454944891,-0.017235841905726773
Beta_channel110,0.9825229746837435,-0.01763155161009097
Alpha_channel38,0.9824227184623333,-0.017733596386032502
Theta_channel19,0.98238679296328,-0.017770165324495366
Alpha_channel37,0.9823241283723665,-0.017833955463038648
Gamma_channel92,0.9820118569243684,-0.01815189643949684
Delta_channel64,0.9819380492959809,-0.018227058874331285
Alpha_channel71,0.9815981399589042,-0.01857328049462245
Beta_channel22,0.9811539315258989,-0.01902591885587353
Gamma_channel47,0.9809900613455362,-0.019192950614336797
Alpha_channel63,0.9809639735697104,-0.019219544281021107
Theta_channel65,0.9805372445632266,-0.01965464879104775
Gamma_channel28,0.9805263547485308,-0.019665754820143013
Alpha_channel14,0.9803943054721662,-0.019800435716971734
Beta_channel18,0.9794231547150923,-0.02079149825855162
Beta_channel90,0.9789651690472956,-0.02125921517719209
Gamma_channel29,0.9783240561026302,-0.021914318121974943
Gamma_channel62,0.9782764986174116,-0.02196293048193079
Delta_channel89,0.977975173403025,-0.022270994338007635
Beta_channel63,0.9775907824089427,-0.022664119405347297
Theta_channel87,0.977323517567677,-0.022937548110568782
Theta_channel24,0.9771796984556762,-0.023084715033683912
Delta_channel99,0.9763724307490258,-0.023911176473367737
Alpha_channel32,0.9762983444005103,-0.023987058541654838
Theta_channel14,0.9762596778984176,-0.024026664537129674
Gamma_channel90,0.9761959349587012,-0.024091959685781837
Delta_channel18,0.9757114189629061,-0.024588413582297925
Theta_channel63,0.9753294801548366,-0.024979936705284516
Beta_channel37,0.973736066244432,-0.026614991276265727
Theta_channel90,0.9733514243602411,-0.027010085889168724
Delta_channel103,0.9729695862838695,-0.02740245495797306
Alpha_channel22,0.972945965427579,-0.027426732328356275
Theta_channel22,0.972718994039732,-0.027660042167002533
Gamma_channel77,0.9724729336160508,-0.027913035634120432
Gamma_channel31,0.9723557761926689,-0.02803351660288937
Alpha_channel24,0.9722824351552041,-0.028108945581988492
Alpha_channel90,0.9722715438886694,-0.02812014739654558
Delta_channel21,0.9720307597993377,-0.02836782913832606
Theta_channel109,0.9719770130413137,-0.028423123935794103
Theta_channel111,0.9719182599392906,-0.02848357277052052
Theta_channel112,0.9719085347382024,-0.02849357901296452
Gamma_channel78,0.9712655195203802,-0.02915539851377901
Beta_channel14,0.9710833264170992,-0.029342999319058104
Gamma_channel48,0.9708504707187248,-0.02958281768962644
Theta_channel71,0.9705496989612161,-0.029892668038475033
Beta_channel71,0.9704256548690987,-0.030020484285128084
Gamma_channel85,0.9694547398107224,-0.031021489442055645
Theta_channel78,0.969206168889595,-0.0312779251306013
Gamma_channel109,0.9691372960567209,-0.031348988731194835
Alpha_channel76,0.9689389037988129,-0.03155371985437344
Delta_channel25,0.9681872846772945,-0.032329734513313405
Beta_channel26,0.9676310900619404,-0.0329043696525568
Beta_channel78,0.9673507034519545,-0.03319417766303843
Delta_channel72,0.9672976747688853,-0.03324899763309556
Gamma_channel21,0.9669944016678261,-0.03356257292737366
Beta_channel76,0.9662181134472818,-0.034365679938319384
Delta_channel14,0.9660434630634369,-0.03454645296247271
Gamma_channel30,0.9659433501938012,-0.034650090180944795
Beta_channel23,0.965842781125496,-0.034754210473316144
Theta_channel31,0.9656441035126249,-0.034959935518774236
Gamma_channel87,0.9656363962275359,-0.03496791704718499
Theta_channel29,0.9653736379505513,-0.03524006299563241
Gamma_channel23,0.9653285348868861,-0.03528678492334133
Gamma_channel64,0.965125265562101,-0.03549737719495027
Theta_channel23,0.9640941661126328,-0.036566306452781645
Beta_channel112,0.964088489953839,-0.03657219402652979
Gamma_channel81,0.9640052443969429,-0.036658544140598125
Gamma_channel22,0.9639296487136012,-0.03673696554751447
Alpha_channel111,0.9639044311263494,-0.036763127121808604
Alpha_channel23,0.9634850960427253,-0.037198259807059285
Gamma_channel105,0.9626989356572511,-0.03801454777974449
Alpha_channel94,0.9616015152988386,-0.039155139392495174
Alpha_channel31,0.9616013100093219,-0.03915535287961577
Alpha_channel112,0.9595526116281754,-0.04128813269976151
Delta_channel22,0.9586388055323593,-0.04224091161094786
Gamma_channel72,0.9575894375083032,-0.04333615497015138
Alpha_channel27,0.9575341614529403,-0.043393880806132004
Alpha_channel110,0.9572910499893298,-0.04364780629600344
Delta_channel106,0.9569862083921169,-0.04396629892653029
Gamma_channel115,0.956770952083643,-0.044191255690980015
Gamma_channel71,0.9566511237448476,-0.0443165059851685
Alpha_channel29,0.9562978835853816,-0.04468582075741532
Gamma_channel25,0.9555575076558973,-0.045460331183137526
Delta_channel71,0.9535600181902733,-0.047552910783377145
Beta_channel31,0.95319734306615,-0.04793332114482759
Theta_channel30,0.9531704238717345,-0.04796156248931965
Theta_channel94,0.9529648019551014,-0.048177309950092256
Theta_channel28,0.9525978982821258,-0.04856239691413063
Beta_channel29,0.9522791096639557,-0.04889710474021756
Delta_channel29,0.9517584299022046,-0.04944402649350254
Delta_channel100,0.9514747797500942,-0.049742098377465106
Beta_channel94,0.9504747075313504,-0.05079372705382931
Gamma_channel27,0.9500779520061222,-0.05121124301057027
Theta_channel110,0.9500001198441254,-0.051293168235847536
Alpha_channel28,0.949617026126442,-0.051696506059671105
Beta_channel98,0.9484478262454984,-0.052928497714083936
Delta_channel102,0.9483557629344913,-0.05302556976899208
Gamma_channel89,0.9478801281156304,-0.0535272318576393
Theta_channel27,0.9478086038475312,-0.053602691786188865
Theta_channel26,0.9469193797127058,-0.05454132171916781
