,OR,log_OR,p-value,2.5%,97.5%
Gamma_channel83,1.0015546355334006,0.0015534283385831593,0.26108308302918826,0.9988449225153595,1.0042716995870977
Gamma_channel35,1.0015186612948452,0.0015175092949652764,0.08516578644507802,0.9997897838215026,1.0032505284139777
Beta_channel41,1.001509358343164,0.0015082204067519305,0.0526753256408609,0.9999825709399184,1.0030384768668135
Beta_channel6,1.00149193852142,0.0014908266868660324,0.14034432856982498,0.9995092944896905,1.0034785153603563
Gamma_channel86,1.0014751400789645,0.0014740531286428437,0.04671015995955204,1.000021459638239,1.0029309336611663
Gamma_channel9,1.0014525732598551,0.0014515192958341515,0.21579373233998234,0.9991534876973286,1.0037569490950866
Gamma_channel74,1.0014495693879713,0.001448519776466741,0.12703982624342586,0.9995880080656241,1.003314597549185
Gamma_channel40,1.001444418379121,0.0014433762103251192,0.1163083544620157,0.9996420781927702,1.0032500081587192
Gamma_channel0,1.0014180989635724,0.001417094410828413,0.07703775033241203,0.9998462711452802,1.0029923978044224
Gamma_channel80,1.0013993605079465,0.001398382315487171,0.05366793320281408,0.9999779270952469,1.0028228144381914
Beta_channel77,1.0013924862657737,0.001391517655853246,0.20558695676707817,0.999237172876463,1.0035524485772145
Gamma_channel5,1.001377420327575,0.0013764725544170957,0.09423220424368196,0.9997643917636952,1.002993051365767
Gamma_channel2,1.0013737479699913,0.0013728052415308794,0.07272040298559575,0.9998734949725689,1.0028762520112382
Alpha_channel48,1.0013731806659796,0.0013722387156222713,0.12711459926605223,0.999609353285322,1.0031401203494767
Gamma_channel4,1.0013665292220746,0.0013655963707662378,0.07528692061199727,0.9998608548277617,1.002874470987263
Gamma_channel82,1.0013583483641812,0.001357426643626024,0.1061737686127348,0.999710740565618,1.0030086715596565
Beta_channel44,1.001347715566203,0.001346808212724114,0.0826809889568235,0.9998256811954823,1.0028720669294449
Beta_channel10,1.0012763754870029,0.0012755616122771284,0.14042158204508895,0.9995798040639912,1.0029758264745892
Beta_channel68,1.0012647349551553,0.001263935851600444,0.2611308355161923,0.9990598577313331,1.0034744782373368
Gamma_channel1,1.0012448765830226,0.0012441023666385274,0.05404641819588239,0.9999783663194227,1.0025129909295727
Gamma_channel66,1.0012348116824992,0.0012340499295700619,0.2503521224571811,0.999130291821307,1.0033437644028316
Gamma_channel79,1.0012316354656756,0.001230877624907369,0.20124433807458608,0.999343418328894,1.0031234203089037
Beta_channel39,1.0011978464481675,0.0011971296025009195,0.01983063899390258,1.0001899384905124,1.0022067700913555
Delta_channel45,1.0011716288339083,0.0011709430124792733,0.07492072562349422,0.9998823079382071,1.00246261227365
Theta_channel42,1.001156461783153,0.001155793596330365,0.03800718833036579,1.0000639609045348,1.0022501561436046
Alpha_channel43,1.0010922748204811,0.0010916787223684615,0.08841837473159579,0.9998358814042156,1.0023502470202708
Alpha_channel53,1.0010844847759608,0.0010838971471575317,0.1267871035810866,0.9996926245860874,1.0024782828362762
Gamma_channel38,1.0010516973267862,0.001051144680596407,0.250325896046915,0.999259247385841,1.0028473625262335
Alpha_channel44,1.0010515805951083,0.0010510280715490953,0.07306727320584884,0.9999017551806034,1.002202728237999
Beta_channel50,1.0010367679409136,0.0010362308682130513,0.26332832318398103,0.9992208277807713,1.002856008311153
Theta_channel43,1.0010157486196367,0.0010152330960730236,0.10895633460495813,0.9997738723915593,1.0022591674531058
Beta_channel7,1.0009795951455422,0.0009791156553296727,0.15354971087850508,0.9996344798828695,1.0023265204048752
Delta_channel46,1.0009573700459609,0.0009569120595433725,0.16978651895515384,0.9995908899218227,1.0023257182022594
Alpha_channel42,1.0009393948805743,0.0009389539253358458,0.07177527805469881,0.9999168667864349,1.0019629686253453
Gamma_channel71,1.0009303878710396,0.0009299553285117733,0.323106772506653,0.9990857316725354,1.002778449939914
Gamma_channel73,1.0009055309121213,0.0009051211663444813,0.18159852651627673,0.9995772128255053,1.00223561417397
Beta_channel9,1.0008831731225682,0.0008827833546575577,0.16169546922761657,0.9996464349175447,1.0021214413899564
Beta_channel13,1.0008824666690914,0.0008820775243018727,0.35581794384444754,0.999010238212443,1.0027582038379232
Beta_channel74,1.000870796583021,0.000870417659637435,0.08766155609965891,0.9998715248686825,1.0018710669696234
Beta_channel35,1.0008544110415563,0.0008540462402210364,0.06918408607397157,0.9999329141217715,1.0017767571748843
Theta_channel3,1.0008413180510773,0.0008409643414201665,0.044832557682603386,1.0000193905736627,1.0016639210801708
Beta_channel2,1.0008254827326168,0.0008251422091304356,0.059284775281628,0.9999676749506405,1.0016840263725704
Beta_channel40,1.0008133013549882,0.0008129708046537872,0.03318995934227749,1.0000648228072166,1.0015623400865838
Beta_channel0,1.0008063230952482,0.0008059981914210753,0.032846615349509056,1.0000657182033397,1.0015474764467187
Beta_channel67,1.000800641228177,0.0008003208859635623,0.3119642081073316,0.9992492370386639,1.0023544540809846
Gamma_channel95,1.0007924437590514,0.0007921299412734047,0.14222334434051498,0.9997342565788282,1.0018517509970308
Beta_channel82,1.0007913787755862,0.0007910658005132556,0.058912358663614064,0.999970215939067,1.0016132159405935
Theta_channel48,1.0007835328036407,0.0007832260020625696,0.15638915681384394,0.9997001747698635,1.0018680648540472
Beta_channel4,1.0007767116999968,0.0007764102155652389,0.05447962204790578,0.9999850773242748,1.0015689727700556
Theta_channel41,1.000774681244325,0.0007743813336899165,0.07904762533715533,0.9999101751941605,1.0016399347323388
Beta_channel84,1.000732828581592,0.0007325601938403532,0.06030503900555033,0.9999682550235223,1.001497986730945
Beta_channel83,1.000725388621584,0.0007251256544190844,0.12640831225088467,0.9997952842426986,1.0016563582717597
Alpha_channel10,1.000721701108602,0.0007214408075890276,0.08740916222916803,0.9998941723653755,1.0015499147281282
Alpha_channel41,1.0007032827910505,0.0007030356035968205,0.06707767360414248,0.9999505468481806,1.0014565853733424
Beta_channel1,1.0006900476668326,0.0006898096934103931,0.03950457190699054,1.0000331453660574,1.0013473814739382
Gamma_channel34,1.0006868506398212,0.0006866148658752206,0.3872685781056554,0.999130470641339,1.002245655065113
Beta_channel8,1.0006797429265144,0.0006795120059297461,0.3521063549882464,0.9992485180822702,1.00211301771581
Beta_channel5,1.0006535776424583,0.0006533641536069059,0.0763812689736685,0.9999307297820286,1.001376948048114
Alpha_channel3,1.0006527932709344,0.0006525802940885373,0.07056130325592706,0.9999452651912399,1.0013608219740138
Theta_channel39,1.0006306646515077,0.0006304658661298477,0.030930312202356113,1.0000578499960073,1.001203807404657
Beta_channel71,1.0006263738437036,0.0006261777534871095,0.23147180887683994,0.9996005928818136,1.00165320745261
Alpha_channel71,1.0006096431675275,0.0006094574106247361,0.12287802676940927,0.9998352225545952,1.0013846636065833
Gamma_channel97,1.0006050956511763,0.0006049126546193228,0.38140524287053823,0.9992506939897393,1.0019613330920345
Theta_channel10,1.0006043764509673,0.0006041938890738876,0.14211579891459553,0.9997975164081881,1.0014118876487235
Beta_channel38,1.0006043494960861,0.0006041669504732455,0.20992310897758826,0.9996597621837462,1.0015498293572955
Theta_channel40,1.0005975731049341,0.000597394629224342,0.022012077053661722,1.000086136131711,1.0011092716234065
Alpha_channel39,1.000596429803419,0.0005962520098545319,0.016077247772335206,1.0001107757408476,1.0010823196997343
Alpha_channel47,1.0005924515108684,0.0005922760807578689,0.3009786632669923,0.9994701132185028,1.0017160501142988
Alpha_channel9,1.0005900713908602,0.0005898973671912537,0.11975549501413696,0.9998467691901143,1.0013339261744403
Alpha_channel77,1.0005862998434676,0.0005861280368644939,0.20529039629797663,0.999679208341247,1.0014942144247183
Theta_channel53,1.0005780333061471,0.0005778663092456452,0.19102366186038777,0.999711714438187,1.0014451028989113
Delta_channel49,1.000566213757502,0.0005660535189756175,0.1653275987661501,0.999766408823499,1.0013666585288976
