,OR,log_OR,p-value,2.5%,97.5%
Gamma_channel83,1.0001079863271491,0.00010798049704551635,0.8834285460318301,0.9986654695763718,1.0015525867131776
Theta_channel30,1.0001057366793,0.00010573108957129955,0.5568747942938737,0.9997530250429579,1.0004585727518729
Beta_channel0,1.0001041763947471,0.00010417096876339358,0.5271030905493341,0.9997813608196059,1.0004270962025734
Theta_channel4,1.0001028477033718,0.00010284241490932917,0.425524809613833,0.9998499056740953,1.0003558537219228
Alpha_channel4,1.0001027847291044,0.00010277944711608782,0.4558509427354722,0.9998326512553372,1.0003729911871793
Delta_channel60,1.0000968550708673,9.685038071774075e-05,0.4262004452813285,0.9998583021656394,1.0003354648916485
Gamma_channel4,1.000096009034056,9.600442548362182e-05,0.8718576700881765,0.9989300178956712,1.0012633611640123
Delta_channel10,1.0000953098781913,9.530533649339648e-05,0.2826182208726613,0.999921457677156,1.0002691923061884
Alpha_channel83,1.0000939201036676,9.3915693450899e-05,0.4958682435944931,0.9998236375763615,1.0003642756965045
Alpha_channel66,1.0000935396396926,9.353526513337832e-05,0.2578726803325223,0.9999315079804619,1.0002555975549803
Beta_channel87,1.0000931324722155,9.312813565608399e-05,0.6960312802972187,0.999625996777836,1.0005604864639959
Alpha_channel72,1.0000929083249799,9.290400926873372e-05,0.5584057795052826,0.9997817776913235,1.0004041357820364
Beta_channel92,1.0000923512572764,9.234699316150258e-05,0.7071489726992372,0.999610648429171,1.0005742862133757
Alpha_channel91,1.0000921596442205,9.215539778145427e-05,0.36540849799989106,0.9998926033416619,1.0002917557737745
Alpha_channel93,1.000091802283498,9.179806992627921e-05,0.32200521933851234,0.9999101272381689,1.000273510337616
Beta_channel95,1.0000912968338986,9.129266659630063e-05,0.4226204191003695,0.9998681637515312,1.0003144797112031
Beta_channel40,1.0000889496540801,8.894569829413799e-05,0.6140083972596075,0.9997433319753852,1.000434686815022
Delta_channel8,1.0000887720784741,8.876813846626508e-05,0.554431473606988,0.9997944689896352,1.0003831617994265
Gamma_channel5,1.0000881161934676,8.811231146386342e-05,0.8617980953647785,0.9990964981833026,1.001080718399133
Alpha_channel35,1.0000875518991652,8.754806672139133e-05,0.5352110426137155,0.9998108378803268,1.000364342503139
Delta_channel9,1.0000871101412463,8.710634737831909e-05,0.37022598529775985,0.999896580723817,1.0002776758638892
Delta_channel79,1.0000871074856612,8.710369202455369e-05,0.19606080467136522,0.999955055908382,1.0002191765013435
Alpha_channel2,1.0000867249703682,8.67212099754511e-05,0.32609192402989995,0.9999136417779372,1.0002598381231782
Gamma_channel38,1.000086564179477,8.65604330146216e-05,0.9174342276033074,0.9984512075387604,1.0017245993600383
Delta_channel43,1.0000856482117726,8.564454417396648e-05,0.3289646685191737,0.9999136958193601,1.0002576301743624
Theta_channel40,1.0000848323447986,8.48287467386795e-05,0.3619906163687846,0.9999024451772632,1.0002672527806582
Beta_channel81,1.0000847767395329,8.477314618829046e-05,0.634649314855295,0.9997351560532268,1.000434519692845
Alpha_channel22,1.0000813913790072,8.138806690868997e-05,0.7417666326651497,0.9995973704178279,1.0005656467108421
Theta_channel99,1.0000793633805924,7.936023148594521e-05,0.23369580711342286,0.9999487509300614,1.00020999289161
Delta_channel44,1.0000791787223708,7.917558790130733e-05,0.3036482776144285,0.9999283176916428,1.000230062513781
Theta_channel0,1.000078459354482,7.845627670783225e-05,0.28567298261843765,0.9999344320683933,1.00022250738579
Delta_channel83,1.0000774176234384,7.741462684886996e-05,0.2748028019391715,0.9999384785133099,1.000216376038831
Theta_channel22,1.0000763740924266,7.637117607411082e-05,0.6986604564598793,0.9996897662226705,1.0004631314742114
Alpha_channel64,1.0000757536909386,7.575082177273483e-05,0.6940328521290471,0.9996983856126183,1.0004532642188904
Theta_channel87,1.000075491905181,7.548905581058876e-05,0.4596493423896254,0.9998754008597577,1.00027562299202
Theta_channel2,1.000075262648002,7.525981591097919e-05,0.33603596284815285,0.9999219340016722,1.000228614805841
Gamma_channel97,1.000073866987982,7.386425995051799e-05,0.9077442271485645,0.9988252805409331,1.001324014236651
Theta_channel97,1.0000735548512383,7.35521462128038e-05,0.15246241036803426,0.9999728041762129,1.000174315677238
Alpha_channel0,1.000073209330802,7.320665112963605e-05,0.35687940538377705,0.9999174756612055,1.000228967255376
Alpha_channel73,1.000072007889416,7.200529697238882e-05,0.33000880251715736,0.9999271271936673,1.0002169095771105
Alpha_channel62,1.0000719035917527,7.1901006813297e-05,0.6751565699014498,0.9997356686985683,1.000408251568732
Theta_channel63,1.0000708227341881,7.082022637663211e-05,0.5318394070497745,0.9998488147662435,1.0002928799971231
Beta_channel24,1.000070397926771,7.039544895337139e-05,0.8334873096398605,0.9994142771576351,1.0007269494426692
